id_entrega,fecha_hora_salida,fecha_hora_llegada,ruta,piloto,carga_kg,region,estado_entrega
1148,2025-08-30 18:40:31,2025-08-31 01:40:31,Oeste,Carlos,443,Luján,A tiempo
1149,2025-01-21 20:47:16,2025-01-22 05:47:16,Oeste,Miguel,259,GBA,Retrasada
1150,2025-07-25 04:59:59,2025-07-25 07:59:59,Sur,Lucía,129,La Plata,Retrasada
1151,2024-12-07 06:31:17,2024-12-07 12:31:17,Norte,Juan,287,Moreno,A tiempo
1152,2025-03-24 08:24:08,2025-03-24 10:24:08,Central,María,53,GBA,Retrasada
1153,2025-04-15 20:56:08,2025-04-15 21:56:08,Norte,Juan,178,La Plata,A tiempo
1154,2024-12-12 00:02:50,2024-12-12 01:02:50,Central,María,466,La Plata,Retrasada
1155,2025-02-13 02:14:25,2025-02-13 11:14:25,Oeste,Juan,370,CABA,A tiempo
1156,2024-09-21 05:20:44,2024-09-21 08:20:44,Este,Juan,291,La Plata,A tiempo
1157,2024-11-09 10:19:38,2024-11-09 18:19:38,Sur,Carlos,53,Moreno,Retrasada
1158,2025-02-26 16:02:37,2025-02-26 17:02:37,Este,María,109,La Plata,A tiempo
1159,2025-01-14 04:36:11,2025-01-14 08:36:11,Este,Lucía,465,CABA,Retrasada
1160,2024-12-23 02:05:02,2024-12-23 11:05:02,Norte,María,185,CABA,A tiempo
1161,2025-05-26 20:36:05,2025-05-26 22:36:05,Central,María,321,La Plata,A tiempo
1162,2025-08-30 12:54:12,2025-08-30 21:54:12,Este,María,241,GBA,A tiempo
1163,2025-03-06 01:07:07,2025-03-06 10:07:07,Norte,Carlos,482,Luján,A tiempo
1164,2024-10-09 06:40:34,2024-10-09 16:40:34,Norte,Carlos,454,Luján,A tiempo
1165,2025-08-03 01:53:43,2025-08-03 02:53:43,Oeste,Miguel,260,Luján,A tiempo
1166,2024-12-30 20:00:55,2024-12-31 06:00:55,Sur,carlos,390,La Plata,A tiempo
1167,2024-09-26 04:16:31,2024-09-26 07:16:31,Este,María,334,GBA,Retrasada
1168,2025-08-04 12:23:01,2025-08-04 17:23:01,Central,Lucía,258,CABA,Retrasada
1169,2025-06-26 02:35:38,2025-06-26 06:35:38,Sur,Miguel,63,CABA,A tiempo
1170,2025-02-17 23:13:53,2025-02-18 00:13:53,Central,Lucía,83,Luján,A tiempo
1171,2024-11-17 01:14:47,2024-11-17 02:14:47,Norte,Juan,320,GBA,A tiempo
1172,2025-04-22 15:56:47,2025-04-23 01:56:47,Este,Miguel,374,CABA,Cancelada
1173,2025-05-12 17:16:44,2025-05-12 18:16:44,Central,Juan,375,CABA,A tiempo
1174,2025-04-10 09:24:47,2025-04-10 13:24:47,Norte,Juan,365,CABA,A tiempo
1175,2025-03-18 10:05:28,2025-03-18 14:05:28,Sur,María,79,La Plata,Retrasada
1176,2025-01-18 07:36:28,2025-01-18 17:36:28,Sur,María,124,CABA,Retrasada
1177,2024-09-19 07:24:43,2024-09-19 15:24:43,Norte,María,94,GBA,A tiempo
1178,2025-04-07 01:58:23,2025-04-07 03:58:23,Este,Carlos,464,CABA,A tiempo
1179,2025-04-18 18:06:03,2025-04-18 20:06:03,Central,Juan,132,GBA,Retrasada
1180,2025-01-04 14:24:31,2025-01-04 15:24:31,Norte,María,309,La Plata,A tiempo
1181,2024-11-30 00:36:08,2024-11-30 02:36:08,Central,María,467,Luján,A tiempo
1182,2025-03-26 06:38:56,2025-03-26 11:38:56,Oeste,Juan,50,GBA,A tiempo
1183,2025-02-12 09:14:38,2025-02-12 10:14:38,Este,Carlos,69,Moreno,Retrasada
1184,2025-07-02 22:54:09,2025-07-03 03:54:09,Central,Juan,79,GBA,Retrasada
1185,2024-12-23 16:40:13,2024-12-23 22:40:13,Oeste,Carlos,175,GBA,Cancelada
1186,2025-03-08 19:58:09,2025-03-08 20:58:09,Central,Miguel,499,CABA,A tiempo
1187,2024-10-30 03:54:44,2024-10-30 13:54:44,Norte,María,159,CABA,A tiempo
1188,2025-04-21 00:29:30,2025-04-21 03:29:30,Oeste,María,157,CABA,A tiempo
1189,2024-12-29 10:44:28,2024-12-29 15:44:28,Central,Miguel,328,La Plata,A tiempo
1190,2025-08-09 11:18:05,2025-08-09 21:18:05,Sur,María,473,Luján,A tiempo
1191,2025-02-11 23:24:21,2025-02-12 04:24:21,Oeste,María,388,Moreno,A tiempo
1192,2025-01-23 00:36:42,2025-01-23 09:36:42,Este,Juan,300,CABA,Retrasada
1193,2024-11-12 04:49:01,2024-11-12 07:49:01,Norte,maría,434,Moreno,A tiempo
1194,2024-12-27 17:04:20,2024-12-27 20:04:20,Oeste,Juan,372,Moreno,A tiempo
1195,2025-03-18 16:14:55,2025-03-18 23:14:55,Oeste,Carlos,318,La Plata,A tiempo
1196,2025-03-13 18:01:13,2025-03-13 20:01:13,Oeste,María,431,La Plata,Retrasada
1197,2024-09-25 09:35:56,2024-09-25 15:35:56,Este,Carlos,86,Luján,A tiempo
1198,2024-11-06 21:11:56,2024-11-07 04:11:56,Este,Lucía,313,Luján,A tiempo
1199,2025-09-13 07:34:30,2025-09-13 16:34:30,Este,María,280,CABA,A tiempo
1200,2025-02-26 10:49:24,2025-02-26 13:49:24,Sur,Miguel,472,La Plata,A tiempo
1201,2025-09-03 07:37:04,2025-09-03 10:37:04,Oeste,juan,61,GBA,A tiempo
1202,2025-03-10 20:34:41,2025-03-10 23:34:41,Este,Carlos,414,CABA,A tiempo
1203,2025-04-17 20:04:32,2025-04-18 01:04:32,Norte,Juan,415,Luján,Retrasada
1204,2025-08-22 13:50:04,2025-08-22 17:50:04,Norte,Lucía,243,La Plata,A tiempo
1205,2025-06-02 18:18:36,2025-06-02 20:18:36,Sur,Lucía,206,Luján,A tiempo
1206,2024-12-02 06:27:25,2024-12-02 08:27:25,Sur,Lucía,76,CABA,A tiempo
1207,2025-06-02 13:49:12,2025-06-02 17:49:12,Oeste,Miguel,103,CABA,Retrasada
1208,2025-01-16 08:47:16,2025-01-16 11:47:16,Este,Juan,259,Moreno,A tiempo
1209,2025-04-20 00:24:59,2025-04-20 06:24:59,Oeste,Juan,119,Moreno,A tiempo
1210,2025-05-17 08:02:45,2025-05-17 11:02:45,Norte,Juan,316,Moreno,A tiempo
1211,2024-11-07 05:52:08,2024-11-07 13:52:08,Central,Juan,325,GBA,A tiempo
1212,2025-06-05 10:59:38,2025-06-05 19:59:38,Este,Carlos,260,CABA,A tiempo
1213,2025-03-20 19:09:01,2025-03-20 23:09:01,Oeste,carlos,442,Luján,A tiempo
1214,2024-11-05 12:12:36,2024-11-05 22:12:36,Oeste,Miguel,275,Moreno,Retrasada
1215,2025-02-01 16:59:35,2025-02-02 02:59:35,Este,Juan,470,La Plata,A tiempo
1216,2025-03-12 17:45:17,2025-03-12 19:45:17,Oeste,María,71,Moreno,Retrasada
1217,2025-06-22 11:02:53,2025-06-22 21:02:53,Norte,Carlos,168,La Plata,A tiempo
1218,2025-06-22 20:22:54,2025-06-23 02:22:54,Sur,Lucía,84,Moreno,A tiempo
1219,2024-11-16 13:04:29,2024-11-16 22:04:29,Norte,Miguel,394,La Plata,A tiempo
1220,2024-12-30 11:52:24,2024-12-30 14:52:24,Oeste,Juan,192,Luján,A tiempo
1221,2025-02-17 15:33:07,2025-02-17 18:33:07,Este,Miguel,407,La Plata,A tiempo
1222,2025-08-28 04:16:44,2025-08-28 08:16:44,Sur,Juan,238,Moreno,Retrasada
1223,2025-06-06 04:10:43,2025-06-06 13:10:43,Oeste,Miguel,104,Luján,Retrasada
1224,2025-07-09 21:12:24,2025-07-10 02:12:24,Norte,Miguel,469,GBA,A tiempo
1225,2025-02-13 11:15:25,2025-02-13 17:15:25,Oeste,María,443,CABA,A tiempo
1226,2025-03-02 17:32:43,2025-03-02 20:32:43,Oeste,María,354,GBA,A tiempo
1227,2025-02-24 09:25:24,2025-02-24 15:25:24,Central,Juan,484,La Plata,A tiempo
1228,2025-08-14 08:22:46,2025-08-14 14:22:46,Norte,Carlos,79,CABA,A tiempo
1229,2024-12-29 09:41:47,2024-12-29 12:41:47,Central,María,298,Luján,A tiempo
1230,2025-01-11 15:55:19,2025-01-11 23:55:19,Central,Lucía,356,GBA,Retrasada
1231,2025-05-11 04:20:12,2025-05-11 06:20:12,Central,Lucía,176,Moreno,A tiempo
1232,2025-04-08 16:10:42,2025-04-09 02:10:42,Sur,Juan,358,La Plata,A tiempo
1233,2025-08-18 06:56:29,2025-08-18 15:56:29,Este,María,126,CABA,A tiempo
1234,2025-04-08 14:11:47,2025-04-08 17:11:47,Central,María,172,La Plata,Retrasada
1235,2025-04-25 08:41:17,2025-04-25 10:41:17,Norte,Lucía,259,GBA,A tiempo
1236,2024-09-24 11:01:25,2024-09-24 16:01:25,Norte,Juan,356,Luján,A tiempo
1237,2024-10-15 00:46:33,2024-10-15 06:46:33,Central,Carlos,450,GBA,Retrasada
1238,2025-01-19 02:54:39,2025-01-19 08:54:39,Oeste,Lucía,309,La Plata,A tiempo
1239,2024-09-21 11:39:06,2024-09-21 14:39:06,Este,Lucía,144,La Plata,A tiempo
1240,2024-11-07 10:41:41,2024-11-07 15:41:41,Sur,Juan,133,CABA,A tiempo
1241,2025-04-19 08:43:09,2025-04-19 13:43:09,Central,Miguel,161,Moreno,A tiempo
1242,2025-04-06 10:51:52,2025-04-06 11:51:52,Sur,Miguel,193,Moreno,Retrasada
1243,2025-04-11 13:40:33,2025-04-11 15:40:33,Sur,María,403,Moreno,Retrasada
1244,2025-03-12 16:06:44,2025-03-12 21:06:44,Norte,Juan,337,Luján,A tiempo
1245,2024-09-29 12:23:14,2024-09-29 20:23:14,Este,Miguel,174,Luján,Retrasada
1246,2025-01-29 12:09:25,2025-01-29 13:09:25,Sur,Juan,449,GBA,Retrasada
1247,2024-09-17 17:14:59,2024-09-18 01:14:59,Central,Juan,248,La Plata,A tiempo
1248,2025-02-15 21:25:51,2025-02-16 07:25:51,Central,Miguel,447,GBA,Cancelada
1249,2025-02-16 13:30:16,2025-02-16 21:30:16,Norte,Juan,485,CABA,A tiempo
1250,2024-09-18 06:43:05,2024-09-18 11:43:05,Norte,Miguel,446,La Plata,A tiempo
1251,2025-08-28 16:44:21,2025-08-28 21:44:21,Norte,María,308,GBA,A tiempo
1252,2024-09-28 01:59:27,2024-09-28 03:59:27,Este,Miguel,437,CABA,A tiempo
1253,2025-03-10 02:09:55,2025-03-10 03:09:55,Norte,Miguel,425,GBA,A tiempo
1254,2025-07-31 01:34:39,2025-07-31 02:34:39,Oeste,Miguel,241,CABA,Retrasada
1255,2024-12-10 09:09:31,2024-12-10 17:09:31,Central,Miguel,77,Moreno,A tiempo
1256,2024-11-14 23:08:50,2024-11-15 03:08:50,Este,Juan,203,La Plata,A tiempo
1257,2025-05-12 06:46:30,2025-05-12 11:46:30,Oeste,Juan,282,GBA,A tiempo
1258,2025-01-26 23:41:50,2025-01-27 01:41:50,Norte,Carlos,158,CABA,A tiempo
1259,2024-12-21 00:58:11,2024-12-21 03:58:11,Sur,María,99,Moreno,A tiempo
1260,2025-09-05 03:26:40,2025-09-05 05:26:40,Central,Juan,493,Moreno,Retrasada
1261,2025-04-20 01:09:55,2025-04-20 03:09:55,Este,María,59,Moreno,A tiempo
1262,2025-02-17 08:05:30,2025-02-17 09:05:30,Este,María,146,GBA,A tiempo
1263,2025-08-02 13:08:35,2025-08-02 15:08:35,Norte,Juan,89,Luján,A tiempo
1264,2025-01-06 03:52:41,2025-01-06 05:52:41,Sur,Carlos,479,Luján,Retrasada
1265,2025-08-11 14:33:26,2025-08-11 16:33:26,Sur,Carlos,413,Luján,A tiempo
1266,2025-04-17 05:15:07,2025-04-17 08:15:07,Oeste,Juan,209,Luján,A tiempo
1267,2025-03-15 08:19:14,2025-03-15 17:19:14,Oeste,Miguel,324,La Plata,A tiempo
1268,2024-10-09 07:15:54,2024-10-09 14:15:54,Este,Juan,287,Luján,Cancelada
1269,2024-12-20 08:05:19,2024-12-20 10:05:19,Este,Carlos,122,Luján,A tiempo
1270,2024-12-08 03:19:15,2024-12-08 04:19:15,Sur,María,430,Moreno,A tiempo
1271,2024-12-27 08:29:00,2024-12-27 10:29:00,Oeste,Miguel,492,Moreno,A tiempo
1272,2025-06-19 07:21:38,2025-06-19 14:21:38,Este,María,482,Moreno,A tiempo
1273,2025-07-07 05:04:09,2025-07-07 11:04:09,Norte,Carlos,99,CABA,Retrasada
1274,2025-07-24 10:05:10,2025-07-24 14:05:10,Central,Juan,57,La Plata,A tiempo
1275,2025-08-17 15:38:35,2025-08-17 22:38:35,Oeste,Miguel,496,Luján,A tiempo
1276,2024-10-07 02:51:11,2024-10-07 06:51:11,Sur,Carlos,172,Luján,A tiempo
1277,2024-10-18 00:01:41,2024-10-18 08:01:41,Oeste,Carlos,250,Luján,A tiempo
1278,2024-09-25 15:52:41,2024-09-25 17:52:41,Este,Miguel,368,Moreno,Retrasada
1279,2025-03-10 13:00:48,2025-03-10 18:00:48,Norte,María,359,Moreno,A tiempo
1280,2025-03-12 18:59:32,2025-03-13 04:59:32,Este,María,191,Moreno,A tiempo
1281,2025-08-24 09:46:18,2025-08-24 17:46:18,Este,Lucía,316,Luján,A tiempo
1282,2024-10-31 05:34:49,2024-10-31 13:34:49,Norte,María,324,La Plata,A tiempo
1283,2025-01-18 19:40:38,2025-01-18 23:40:38,Norte,Carlos,71,CABA,A tiempo
1284,2025-05-07 20:59:22,2025-05-08 00:59:22,Central,Juan,341,CABA,A tiempo
1285,2025-05-16 07:05:34,2025-05-16 17:05:34,Oeste,María,51,GBA,A tiempo
1286,2025-02-05 17:46:02,2025-02-05 20:46:02,Este,Lucía,61,Luján,A tiempo
1287,2024-10-24 07:25:28,2024-10-24 17:25:28,Sur,Lucía,182,Moreno,A tiempo
1288,2024-09-22 04:15:45,2024-09-22 10:15:45,Sur,Carlos,234,GBA,A tiempo
1289,2024-10-31 07:12:36,2024-10-31 14:12:36,Este,María,226,La Plata,A tiempo
1290,2025-04-24 23:38:01,2025-04-25 05:38:01,Este,Lucía,495,GBA,Retrasada
1291,2025-07-18 09:45:39,2025-07-18 18:45:39,Oeste,Miguel,314,La Plata,A tiempo
1292,2024-09-21 00:35:11,2024-09-21 04:35:11,Sur,Carlos,315,Moreno,A tiempo
1293,2025-04-26 17:34:40,2025-04-27 03:34:40,Norte,María,334,La Plata,Retrasada
1294,2025-04-16 08:32:53,2025-04-16 10:32:53,Sur,Carlos,260,La Plata,A tiempo
1295,2024-11-28 15:40:19,2024-11-28 19:40:19,Norte,Juan,301,Luján,A tiempo
1296,2024-12-09 23:45:09,2024-12-10 09:45:09,Oeste,María,491,Moreno,Retrasada
1297,2025-04-01 09:07:41,2025-04-01 14:07:41,Este,Miguel,151,GBA,A tiempo
1298,2025-09-14 17:38:19,2025-09-14 20:38:19,Central,María,431,Moreno,A tiempo
1299,2024-10-30 17:08:24,2024-10-31 02:08:24,Oeste,María,323,CABA,A tiempo
1300,2025-08-18 15:17:10,2025-08-18 21:17:10,Central,Lucía,293,CABA,A tiempo
1301,2025-07-02 21:53:04,2025-07-02 22:53:04,Norte,Miguel,109,Luján,A tiempo
1302,2025-08-03 20:19:01,2025-08-04 06:19:01,Este,María,377,CABA,A tiempo
1303,2025-02-26 22:56:31,2025-02-26 23:56:31,Norte,María,147,Moreno,A tiempo
1304,2024-10-28 09:02:46,2024-10-28 11:02:46,Central,María,336,Moreno,A tiempo
1305,2025-07-22 06:03:11,2025-07-22 15:03:11,Oeste,Juan,421,GBA,Retrasada
1306,2025-07-16 05:03:03,2025-07-16 09:03:03,Oeste,Juan,375,GBA,A tiempo
1307,2025-06-20 06:45:52,2025-06-20 15:45:52,Oeste,Juan,305,CABA,A tiempo
1308,2024-12-03 12:22:12,2024-12-03 18:22:12,Este,Lucía,453,Moreno,A tiempo
1309,2025-02-02 10:48:51,2025-02-02 13:48:51,Sur,Miguel,353,Luján,Retrasada
1310,2025-04-19 05:16:27,2025-04-19 10:16:27,Norte,Juan,310,Moreno,A tiempo
1311,2025-08-20 21:33:12,2025-08-20 23:33:12,Central,Miguel,344,Moreno,A tiempo
1312,2025-07-28 04:14:59,2025-07-28 12:14:59,Norte,Carlos,456,La Plata,Retrasada
1313,2024-11-03 19:05:52,2024-11-04 01:05:52,Central,Lucía,414,La Plata,A tiempo
1314,2024-12-10 19:45:57,2024-12-10 22:45:57,Oeste,Juan,321,CABA,A tiempo
1315,2025-04-19 23:10:04,2025-04-20 03:10:04,Norte,Lucía,65,La Plata,Cancelada
1316,2025-04-21 03:49:06,2025-04-21 07:49:06,Este,Lucía,481,CABA,A tiempo
1317,2025-01-31 10:02:44,2025-01-31 13:02:44,Norte,Carlos,386,GBA,A tiempo
1318,2025-01-17 17:22:27,2025-01-18 00:22:27,Sur,Miguel,267,Luján,Cancelada
1319,2025-01-07 22:39:25,2025-01-08 07:39:25,Oeste,María,251,GBA,Cancelada
1320,2025-06-21 23:04:46,2025-06-22 07:04:46,Oeste,Miguel,423,Moreno,Retrasada
1321,2025-02-18 07:20:14,2025-02-18 09:20:14,Este,Lucía,371,Moreno,A tiempo
1322,2025-02-05 17:16:14,2025-02-06 00:16:14,Oeste,María,107,CABA,A tiempo
1323,2025-09-08 10:33:14,2025-09-08 14:33:14,Sur,Lucía,136,Luján,A tiempo
1324,2025-03-27 13:27:39,2025-03-27 16:27:39,Oeste,María,303,La Plata,A tiempo
1325,2024-10-22 14:53:21,2024-10-22 15:53:21,Norte,Carlos,153,Moreno,Cancelada
1326,2025-08-17 12:16:57,2025-08-17 16:16:57,Oeste,María,288,GBA,A tiempo
1327,2024-12-20 08:40:30,2024-12-20 09:40:30,Norte,Carlos,63,CABA,Retrasada
1328,2025-09-14 10:05:15,2025-09-14 15:05:15,Central,Miguel,432,La Plata,A tiempo
1329,2025-01-30 15:58:11,2025-01-30 17:58:11,Oeste,Lucía,312,La Plata,A tiempo
1330,2024-12-13 22:43:35,2024-12-14 03:43:35,Norte,Lucía,385,La Plata,A tiempo
1331,2025-08-20 21:16:44,2025-08-21 06:16:44,Oeste,Miguel,429,La Plata,Retrasada
1332,2025-09-11 09:00:28,2025-09-11 10:00:28,Este,Juan,246,Luján,Retrasada
1333,2024-11-06 16:39:33,2024-11-06 21:39:33,Este,Juan,400,Luján,Retrasada
1334,2025-08-31 22:11:22,2025-09-01 06:11:22,Este,Lucía,135,GBA,Cancelada
1335,2025-03-23 15:03:42,2025-03-24 00:03:42,Norte,Juan,63,Luján,A tiempo
1336,2025-07-06 04:07:09,2025-07-06 06:07:09,Este,Juan,444,GBA,Cancelada
1337,2024-11-19 11:12:11,2024-11-19 17:12:11,Norte,María,396,Moreno,A tiempo
1338,2024-12-31 01:05:10,2024-12-31 10:05:10,Central,Lucía,82,CABA,A tiempo
1339,2025-05-10 21:30:17,2025-05-11 05:30:17,Norte,Miguel,500,Moreno,A tiempo
1340,2025-04-06 05:32:05,2025-04-06 11:32:05,Sur,Lucía,124,Luján,A tiempo
1341,2025-02-01 19:47:22,2025-02-02 05:47:22,Norte,Lucía,194,CABA,A tiempo
1342,2025-08-08 11:07:34,2025-08-08 14:07:34,Sur,Lucía,146,Moreno,A tiempo
1343,2025-08-12 19:03:38,2025-08-13 04:03:38,Norte,María,413,Moreno,A tiempo
1344,2025-07-30 08:37:05,2025-07-30 18:37:05,Sur,Lucía,222,La Plata,Retrasada
1345,2025-08-01 11:30:38,2025-08-01 14:30:38,Oeste,Lucía,242,CABA,A tiempo
1346,2025-08-25 12:37:40,2025-08-25 15:37:40,Oeste,María,60,GBA,Retrasada
1347,2024-11-05 01:53:42,2024-11-05 08:53:42,Central,Lucía,430,Moreno,A tiempo
1348,2025-03-26 11:03:38,2025-03-26 18:03:38,Norte,Juan,51,Moreno,A tiempo
1349,2024-09-30 00:07:59,2024-09-30 04:07:59,Central,María,129,Moreno,Retrasada
1350,2025-05-11 11:13:19,2025-05-11 21:13:19,Norte,Lucía,293,Luján,A tiempo
1351,2025-09-11 13:01:09,2025-09-11 16:01:09,Norte,Carlos,213,Luján,A tiempo
1352,2024-12-21 09:45:52,2024-12-21 11:45:52,Sur,Miguel,394,Luján,A tiempo
1353,2025-02-19 07:53:47,2025-02-19 13:53:47,Central,Miguel,254,CABA,Retrasada
1354,2025-08-29 08:58:09,2025-08-29 16:58:09,Central,Lucía,494,La Plata,Retrasada
1355,2025-02-19 23:19:39,2025-02-20 06:19:39,Norte,Lucía,434,GBA,A tiempo
1356,2025-02-16 15:00:37,2025-02-16 19:00:37,Sur,Juan,493,La Plata,A tiempo
1357,2025-03-04 10:36:25,2025-03-04 16:36:25,Central,Juan,226,Luján,Retrasada
1358,2025-04-22 00:52:09,2025-04-22 09:52:09,Central,Carlos,474,CABA,Retrasada
1359,2024-11-26 02:11:05,2024-11-26 09:11:05,Central,Carlos,266,GBA,Retrasada
1360,2025-05-30 10:22:16,2025-05-30 14:22:16,Central,María,423,Luján,A tiempo
1361,2024-12-06 16:43:26,2024-12-06 19:43:26,Central,Carlos,494,GBA,A tiempo
1362,2025-04-12 07:11:35,2025-04-12 17:11:35,Oeste,Miguel,226,Luján,Retrasada
1363,2025-05-25 21:00:25,2025-05-26 00:00:25,Sur,Carlos,420,La Plata,A tiempo
1364,2025-05-13 21:50:15,2025-05-14 02:50:15,Central,María,153,CABA,A tiempo
1365,2025-07-09 13:55:10,2025-07-09 23:55:10,Central,Lucía,100,Luján,A tiempo
1366,2025-04-23 06:50:06,2025-04-23 14:50:06,Oeste,María,176,La Plata,A tiempo
1367,2025-02-02 22:49:36,2025-02-03 05:49:36,Norte,Lucía,55,Luján,Retrasada
1368,2025-03-25 18:12:19,2025-03-26 04:12:19,Central,Juan,214,CABA,Cancelada
1369,2024-11-12 08:36:13,2024-11-12 10:36:13,Sur,Miguel,309,Luján,A tiempo
1370,2025-03-26 21:03:52,2025-03-27 00:03:52,Norte,Juan,196,Moreno,A tiempo
1371,2025-03-22 15:14:12,2025-03-22 21:14:12,Este,juan,426,CABA,Retrasada
1372,2025-05-13 13:09:27,2025-05-13 18:09:27,Oeste,Juan,153,La Plata,A tiempo
1373,2025-09-07 04:15:30,2025-09-07 13:15:30,Norte,Lucía,405,CABA,Retrasada
1374,2025-03-04 04:24:57,2025-03-04 05:24:57,Central,miguel,67,CABA,A tiempo
1375,2025-02-15 20:23:57,2025-02-15 21:23:57,Central,María,92,Luján,A tiempo
1376,2024-12-26 04:32:20,2024-12-26 11:32:20,Oeste,María,97,GBA,A tiempo
1377,2025-08-13 14:55:28,2025-08-13 21:55:28,Central,Lucía,349,La Plata,A tiempo
1378,2025-01-23 00:45:19,2025-01-23 03:45:19,Oeste,Miguel,179,La Plata,A tiempo
1379,2025-04-05 03:35:15,2025-04-05 12:35:15,Central,Juan,146,CABA,A tiempo
1380,2025-09-15 08:13:12,2025-09-15 11:13:12,Central,María,116,GBA,A tiempo
1381,2025-01-09 06:26:14,2025-01-09 14:26:14,Central,Juan,404,Moreno,A tiempo
1382,2024-12-19 12:16:42,2024-12-19 18:16:42,Central,Lucía,370,La Plata,A tiempo
1383,2024-10-23 19:35:31,2024-10-24 01:35:31,Oeste,Carlos,418,Moreno,Cancelada
1384,2025-08-26 08:34:10,2025-08-26 18:34:10,Oeste,María,358,Moreno,A tiempo
1385,2025-07-14 16:14:55,2025-07-15 00:14:55,Sur,Juan,103,GBA,Retrasada
1386,2025-08-01 18:34:38,2025-08-02 00:34:38,Central,Carlos,157,CABA,A tiempo
1387,2025-08-23 02:01:02,2025-08-23 07:01:02,Este,María,55,Moreno,A tiempo
1388,2025-09-08 13:33:41,2025-09-08 19:33:41,Oeste,Lucía,438,Moreno,A tiempo
1389,2025-08-09 14:19:02,2025-08-10 00:19:02,Norte,Miguel,444,Moreno,A tiempo
1390,2024-10-07 22:28:19,2024-10-08 01:28:19,Oeste,Lucía,380,GBA,Retrasada
1391,2025-08-26 22:59:45,2025-08-27 07:59:45,Oeste,Lucía,267,Moreno,A tiempo
1392,2025-04-21 04:27:02,2025-04-21 07:27:02,Central,María,375,La Plata,A tiempo
1393,2025-06-29 12:16:50,2025-06-29 17:16:50,Central,Lucía,155,La Plata,A tiempo
1394,2025-01-16 00:16:43,2025-01-16 08:16:43,Oeste,Lucía,295,Moreno,A tiempo
1395,2025-08-19 01:21:46,2025-08-19 07:21:46,Central,Juan,106,La Plata,A tiempo
1396,2024-09-23 08:07:11,2024-09-23 12:07:11,Central,Miguel,142,GBA,A tiempo
1397,2025-06-16 00:25:42,2025-06-16 05:25:42,Sur,María,243,GBA,Retrasada
1398,2025-04-11 19:34:57,2025-04-11 21:34:57,Oeste,Miguel,61,GBA,A tiempo
1399,2025-02-15 03:14:58,2025-02-15 11:14:58,Central,Carlos,398,CABA,A tiempo
1400,2025-04-04 23:56:29,2025-04-05 03:56:29,Central,María,121,Luján,A tiempo
1401,2025-09-10 23:54:36,2025-09-11 05:54:36,Central,María,50,Moreno,A tiempo
1402,2025-02-23 09:51:55,2025-02-23 11:51:55,Norte,Miguel,328,La Plata,A tiempo
1403,2024-12-13 19:17:30,2024-12-13 21:17:30,Este,Carlos,385,La Plata,Retrasada
1404,2025-04-15 08:10:20,2025-04-15 16:10:20,Este,Lucía,250,CABA,A tiempo
1405,2025-08-08 23:25:51,2025-08-09 01:25:51,Central,Miguel,349,GBA,A tiempo
1406,2024-10-09 13:59:08,2024-10-09 23:59:08,Central,Miguel,179,La Plata,A tiempo
1407,2025-08-23 14:01:52,2025-08-23 16:01:52,Norte,María,263,CABA,A tiempo
1408,2025-02-18 02:01:56,2025-02-18 12:01:56,Central,Lucía,140,Moreno,Retrasada
1409,2025-05-26 20:55:54,2025-05-26 22:55:54,Oeste,Lucía,461,Moreno,Retrasada
1410,2025-05-26 11:15:18,2025-05-26 15:15:18,Central,Lucía,186,Luján,Retrasada
1411,2025-08-02 16:31:31,2025-08-02 23:31:31,Norte,Lucía,340,GBA,A tiempo
1412,2025-02-02 09:49:02,2025-02-02 15:49:02,Oeste,María,500,Moreno,A tiempo
1413,2025-05-25 09:17:16,2025-05-25 18:17:16,Norte,Juan,432,La Plata,A tiempo
1414,2024-10-07 23:14:57,2024-10-08 04:14:57,Este,Juan,457,Moreno,A tiempo
1415,2025-08-11 20:59:50,2025-08-12 01:59:50,Norte,Miguel,152,Moreno,A tiempo
1416,2025-08-12 11:41:21,2025-08-12 19:41:21,Este,Lucía,290,Moreno,A tiempo
1417,2025-05-30 23:52:19,2025-05-31 04:52:19,Oeste,Carlos,331,Moreno,A tiempo
1418,2025-02-18 03:01:41,2025-02-18 06:01:41,Norte,Lucía,210,CABA,A tiempo
1419,2025-03-12 22:31:19,2025-03-13 03:31:19,Sur,Juan,183,Luján,Retrasada
1420,2025-06-18 10:43:38,2025-06-18 17:43:38,Central,Carlos,208,CABA,A tiempo
1421,2025-03-23 14:22:35,2025-03-23 18:22:35,Sur,María,249,La Plata,A tiempo
1422,2025-03-21 13:15:47,2025-03-21 19:15:47,Sur ,Juan,98,GBA,Retrasada
1423,2025-04-04 11:28:34,2025-04-04 18:28:34,Oeste,María,90,La Plata,A tiempo
1424,2024-10-19 07:58:19,2024-10-19 12:58:19,Central,Lucía,325,Moreno,Retrasada
1425,2025-04-03 17:55:27,2025-04-03 22:55:27,Este,Lucía,210,GBA,A tiempo
1426,2025-04-27 00:44:25,2025-04-27 04:44:25,Norte,Miguel,109,CABA,A tiempo
1427,2025-07-12 02:18:30,2025-07-12 10:18:30,Sur,Lucía,156,Moreno,Retrasada
1428,2025-08-18 08:12:42,2025-08-18 12:12:42,Norte,Lucía,55,CABA,A tiempo
1429,2025-01-28 20:42:51,2025-01-29 02:42:51,Central,Miguel,371,CABA,A tiempo
